,pk_obligor_id,retail_customer_id,business_customer_id,pk_snapshot_date,record_creation_date,insert_job_id
813,13738,13738,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
814,13744,13744,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
815,13745,13745,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
816,13792,13792,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
817,13805,13805,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
818,13816,13816,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
819,13834,13834,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
820,13840,13840,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
821,13846,13846,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
822,13888,13888,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
823,13922,13922,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
824,13944,13944,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
825,13948,13948,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
826,13953,13953,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
827,13964,13964,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
828,13966,13966,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
829,13985,13985,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
830,13992,13992,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
831,13995,13995,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
832,14013,14013,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
833,14051,14051,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
834,14066,14066,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
835,14105,14105,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
836,14124,14124,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
837,14147,14147,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
838,14178,14178,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
839,14183,14183,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
840,14207,14207,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
841,14227,14227,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
842,14234,14234,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
843,14239,14239,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
844,14258,14258,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
845,14275,14275,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
846,14301,14301,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
847,14334,14334,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
848,14352,14352,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
849,14410,14410,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
850,14428,14428,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
851,14454,14454,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
852,14462,14462,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
853,14463,14463,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
854,14470,14470,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
855,14492,14492,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
856,14517,14517,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
857,14532,14532,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
858,14543,14543,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
859,14596,14596,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
860,14643,14643,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
861,14644,14644,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
862,14703,14703,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
863,14712,14712,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
864,14740,14740,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
865,14758,14758,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
866,14762,14762,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
867,14794,14794,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
868,14801,14801,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
869,14844,14844,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
870,14904,14904,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
871,14939,14939,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
872,14988,14988,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
873,15018,15018,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
874,15023,15023,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
875,15030,15030,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
876,15130,15130,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
877,15154,15154,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
878,15177,15177,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
879,15205,15205,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
880,15225,15225,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
881,15229,15229,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
882,15253,15253,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
883,15283,15283,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
884,15310,15310,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
885,15358,15358,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
886,15369,15369,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
887,15396,15396,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
888,15403,15403,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
889,15421,15421,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
890,15443,15443,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
891,15450,15450,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
892,15457,15457,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
893,15463,15463,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
894,15483,15483,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
895,15503,15503,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
896,15507,15507,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
897,15509,15509,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
898,15526,15526,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
899,15535,15535,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
900,15644,15644,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
901,15647,15647,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
902,15723,15723,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
903,15744,15744,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
904,15749,15749,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
905,15750,15750,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
906,15816,15816,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
907,15862,15862,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
908,15885,15885,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
909,15892,15892,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
910,15907,15907,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
911,15976,15976,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
912,15980,15980,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
913,16043,16043,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
914,16093,16093,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
915,16095,16095,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
916,16119,16119,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
917,16140,16140,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
918,16225,16225,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
919,16235,16235,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
920,16273,16273,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
921,16293,16293,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
922,16299,16299,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
923,16365,16365,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
924,16374,16374,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
925,16396,16396,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
926,16415,16415,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
927,16418,16418,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
928,16453,16453,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
929,16463,16463,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
930,16471,16471,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
931,16486,16486,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
932,16502,16502,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
933,16506,16506,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
934,16507,16507,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
935,16530,16530,,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
936,16621,,16621,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
937,16657,,16657,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
938,16660,,16660,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
939,16673,,16673,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
940,16674,,16674,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
941,16682,,16682,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
942,16688,,16688,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
943,16693,,16693,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
944,16700,,16700,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
945,16703,,16703,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
946,16704,,16704,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
947,16707,,16707,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
948,16716,,16716,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
949,16720,,16720,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
950,16722,,16722,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
951,16723,,16723,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
952,16727,,16727,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
953,16731,,16731,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
954,16732,,16732,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
955,16734,,16734,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
956,16735,,16735,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
957,16738,,16738,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
958,16740,,16740,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
959,16741,,16741,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
960,16747,,16747,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
961,16752,,16752,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
962,16754,,16754,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
963,16756,,16756,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
964,16758,,16758,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
965,16770,,16770,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
966,16773,,16773,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
967,16774,,16774,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
968,16777,,16777,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
969,16778,,16778,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
970,16779,,16779,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
971,16780,,16780,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
972,16783,,16783,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
973,16786,,16786,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
974,16791,,16791,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
975,16792,,16792,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
976,16793,,16793,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
977,16797,,16797,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
978,16800,,16800,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
979,16803,,16803,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
980,16804,,16804,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
981,16805,,16805,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
982,16807,,16807,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
983,16808,,16808,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
984,16814,,16814,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
985,16815,,16815,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
986,16825,,16825,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
987,16830,,16830,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
988,16831,,16831,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
989,16837,,16837,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
990,16841,,16841,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
991,16845,,16845,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
992,16846,,16846,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
993,16847,,16847,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
994,16849,,16849,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
995,16850,,16850,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
996,16851,,16851,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
997,16852,,16852,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
998,16861,,16861,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
999,16863,,16863,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1000,16864,,16864,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1001,16867,,16867,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1002,16868,,16868,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1003,16870,,16870,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1004,16871,,16871,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1005,16872,,16872,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1006,16873,,16873,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1007,16875,,16875,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
1008,16876,,16876,2019-12-31,2020-01-13 10:26:45.469000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
